order_id,customer_id,country,order_date,worker_id,total_paid
OR0042143,CU03771,UK,2023-05-02,WO00355,75.0966
OR0042144,CU03682,CA,2026-03-05,WO00061,59.26
OR0042145,CU07618,CA,2025-01-17,WO00152,6.4
OR0042146,CU00412,CA,2025-02-01,WO00486,16.82
OR0042147,CU01888,CA,2025-07-05,WO00197,62.64
OR0042148,CU01407,UK,2020-03-01,WO00356,30.799999999999997
OR0042149,CU01003,UK,2025-11-25,WO00059,9.74
OR0042150,CU06989,UK,2019-07-21,WO00416,38.28
OR0042151,CU05625,UK,2017-01-26,WO00051,38.589999999999996
OR0042152,CU06513,UK,2022-03-22,WO00317,80.75500000000001
OR0042153,CU04179,CA,2023-09-09,WO00390,27.080000000000002
OR0042154,CU06095,UK,2025-09-07,WO00073,24.94
OR0042155,CU02445,UK,2022-10-10,WO00088,93.25999999999999
OR0042156,CU07642,IR,2024-10-05,WO00345,52.12
OR0042157,CU01125,UK,2018-04-07,WO00036,28.35
OR0042158,CU03715,UK,2025-05-21,WO00115,50.84
OR0042159,CU04466,CA,2022-06-19,WO00428,109.03
OR0042160,CU07442,UK,2025-01-21,WO00377,92.65
OR0042161,CU03454,UK,2025-09-29,WO00449,96.89999999999999
OR0042162,CU05425,CA,2024-09-11,WO00205,82.67
OR0042163,CU05441,UK,2024-07-30,WO00014,37.39
OR0042164,CU02136,UK,2025-08-18,WO00183,74.27
OR0042165,CU06838,CA,2023-11-15,WO00192,41.980000000000004
OR0042166,CU07385,CA,2025-03-01,WO00281,71.63
OR0042167,CU02736,IR,2026-01-03,WO00398,34.57
OR0042168,CU01390,IR,2024-02-26,WO00459,120.05
OR0042169,CU03180,IR,2021-01-27,WO00187,46.5
OR0042170,CU05335,UK,2018-03-17,WO00377,76.489
OR0042171,CU00221,UK,2023-06-06,WO00405,34.61
OR0042172,CU06318,IR,2022-04-19,WO00085,6.075
OR0042173,CU07904,CA,2025-06-20,WO00260,26.869999999999997
OR0042174,CU00073,IR,2025-05-02,WO00230,9.08
OR0042175,CU02407,CA,2026-01-25,WO00099,39.86
OR0042176,CU06209,CA,2024-09-16,WO00037,12.13
OR0042177,CU02482,UK,2025-10-09,WO00098,36.519999999999996
OR0042178,CU03110,UK,2019-07-18,WO00384,102.01
OR0042179,CU06636,CA,2023-01-30,WO00186,26.45
OR0042180,CU04986,IR,2023-08-09,WO00273,79.88
OR0042181,CU08611,UK,2025-12-11,WO00316,8.375
OR0042182,CU02695,UK,2025-05-13,WO00093,48.75
OR0042183,CU03631,IR,2021-06-15,WO00213,27.93
OR0042184,CU04629,CA,2024-10-13,WO00380,42.230000000000004
OR0042185,CU05285,CA,2026-01-30,WO00337,41.99
OR0042186,CU07915,UK,2023-02-05,WO00135,31.07
OR0042187,CU00423,UK,2025-11-26,WO00383,56.3
OR0042188,CU02778,CA,2025-07-05,WO00123,77.2525
OR0042189,CU04687,CA,2023-10-08,WO00380,55.2625
OR0042190,CU04089,CA,2023-07-31,WO00486,29.8
OR0042191,CU04708,IR,2024-08-10,WO00085,74.06
OR0042192,CU00435,CA,2026-01-16,WO00209,18.38
OR0042193,CU05512,CA,2025-08-15,WO00052,27.23
OR0042194,CU08565,CA,2026-01-01,WO00173,44.769999999999996
OR0042195,CU02810,UK,2025-03-15,WO00210,41.045
OR0042196,CU02739,CA,2025-07-13,WO00105,73.46000000000001
OR0042197,CU01501,IR,2024-04-13,WO00471,52.2325
OR0042198,CU02761,CA,2025-09-15,WO00330,53.01
OR0042199,CU04289,UK,2025-06-11,WO00476,17.4
OR0042200,CU05269,UK,2022-05-13,WO00385,77.57000000000001
OR0042201,CU02032,CA,2023-11-25,WO00224,58.49
OR0042202,CU07211,IR,2023-03-14,WO00057,29.95
OR0042203,CU03186,UK,2026-03-11,WO00056,94.42
OR0042204,CU06000,IR,2022-01-13,WO00166,20.26
OR0042205,CU05998,CA,2022-05-26,WO00337,45.7525
OR0042206,CU08723,UK,2021-11-12,WO00433,60.769999999999996
OR0042207,CU00399,UK,2022-11-05,WO00254,57.06
OR0042208,CU05273,CA,2024-03-16,WO00404,5.935
OR0042209,CU08455,IR,2023-12-23,WO00244,102.38
OR0042210,CU03590,CA,2021-12-11,WO00197,61.34
OR0042211,CU05215,CA,2024-09-19,WO00152,23.92
OR0042212,CU02384,UK,2021-03-02,WO00377,17.67
OR0042213,CU01544,UK,2023-10-08,WO00077,67.25
OR0042214,CU05489,CA,2026-02-12,WO00477,22.385
OR0042215,CU06583,IR,2023-02-12,WO00079,44.09
OR0042216,CU08057,CA,2023-02-17,WO00120,44.629999999999995
OR0042217,CU05580,CA,2023-12-02,WO00484,44.8575
OR0042218,CU04983,IR,2025-02-05,WO00267,14.46
OR0042219,CU00434,CA,2024-11-23,WO00303,74.83500000000001
OR0042220,CU06619,UK,2022-03-15,WO00002,13.13
OR0042221,CU08484,UK,2021-02-10,WO00036,69.96000000000001
OR0042222,CU05090,CA,2024-05-28,WO00347,52.08
OR0042223,CU07130,UK,2024-04-25,WO00022,29.740000000000002
OR0042224,CU07348,UK,2023-11-25,WO00169,46.61
OR0042225,CU01362,IR,2023-01-11,WO00054,29.27
OR0042226,CU05017,IR,2019-03-03,WO00126,67.41
OR0042227,CU07751,IR,2020-05-18,WO00341,8.89
OR0042228,CU04277,IR,2022-07-25,WO00371,44.82
OR0042229,CU03887,IR,2025-03-12,WO00371,35.645
OR0042230,CU04539,UK,2026-01-26,WO00254,58.85
OR0042231,CU00883,CA,2026-01-16,WO00472,20.17
OR0042232,CU05590,CA,2025-12-09,WO00200,31.77
OR0042233,CU01906,CA,2024-05-27,WO00021,91.6575
OR0042234,CU08307,CA,2024-11-02,WO00260,75.69
OR0042235,CU04850,UK,2023-12-10,WO00135,13.99
OR0042236,CU08075,UK,2024-12-31,WO00104,52.7
OR0042237,CU07661,UK,2024-07-10,WO00396,67.3575
OR0042238,CU01122,IR,2023-09-11,WO00184,21.02
OR0042239,CU06556,UK,2021-05-20,WO00405,36.65
OR0042240,CU00743,UK,2022-06-17,WO00313,17.21
OR0042241,CU01345,UK,2024-06-02,WO00499,44.51
OR0042242,CU05861,UK,2017-03-09,WO00207,45.25
OR0042243,CU01977,CA,2025-07-12,WO00408,48.55
OR0042244,CU04507,CA,2021-03-09,WO00197,39.33
OR0042245,CU07735,CA,2025-09-22,WO00217,23.85
OR0042246,CU02182,CA,2025-06-07,WO00387,94.86
OR0042247,CU00242,CA,2025-02-08,WO00228,32.63
OR0042248,CU04022,CA,2022-03-25,WO00295,57.63
OR0042249,CU04445,UK,2020-02-06,WO00127,39.015
OR0042250,CU00711,UK,2021-04-09,WO00363,27.35
OR0042251,CU03353,CA,2025-01-10,WO00153,7.07
OR0042252,CU07753,UK,2025-02-08,WO00220,27.9675
OR0042253,CU06437,CA,2024-12-09,WO00431,15.82
OR0042254,CU02391,UK,2023-03-28,WO00115,75.7
OR0042255,CU02068,IR,2026-02-21,WO00323,62.9125
OR0042256,CU06586,IR,2024-01-28,WO00132,14.22
OR0042257,CU06017,CA,2025-01-16,WO00164,38.31
OR0042258,CU00767,CA,2025-03-07,WO00052,107.12
OR0042259,CU07407,UK,2020-12-09,WO00073,66.86
OR0042260,CU08563,IR,2025-10-19,WO00253,80.72
OR0042261,CU02607,UK,2023-04-10,WO00445,12.25
OR0042262,CU07336,CA,2026-01-19,WO00105,76.27000000000001
OR0042263,CU07326,CA,2024-12-12,WO00249,26.85
OR0042264,CU00878,UK,2021-10-28,WO00317,46.8875
OR0042265,CU00320,UK,2023-04-09,WO00254,64.72
OR0042266,CU04745,UK,2025-10-18,WO00030,43.3075
OR0042267,CU07582,CA,2025-04-26,WO00094,13.780000000000001
OR0042268,CU00683,CA,2022-09-04,WO00218,79.02
OR0042269,CU06517,UK,2025-12-08,WO00056,26.509999999999998
OR0042270,CU08179,IR,2025-08-10,WO00351,95.91
OR0042271,CU08781,CA,2023-04-27,WO00094,51.97
OR0042272,CU01181,CA,2024-02-22,WO00492,80.97
OR0042273,CU06982,CA,2025-05-09,WO00404,51.18
OR0042274,CU03011,CA,2024-03-07,WO00020,162.70250000000001
OR0042275,CU01021,CA,2024-06-12,WO00285,25.880000000000003
OR0042276,CU01719,CA,2025-12-30,WO00285,51.32
OR0042277,CU04278,UK,2021-11-14,WO00169,80.55
OR0042278,CU08415,CA,2023-02-25,WO00312,20.59
OR0042279,CU05332,CA,2025-12-31,WO00100,135.4428
OR0042280,CU01759,CA,2022-12-10,WO00233,23.82
OR0042281,CU02361,CA,2025-08-19,WO00431,19.58
OR0042282,CU00762,CA,2024-03-29,WO00123,46.1
OR0042283,CU00332,CA,2025-05-15,WO00478,8.1
OR0042284,CU08701,UK,2023-06-29,WO00269,8.215
OR0042285,CU00877,UK,2019-12-21,WO00313,73.33
OR0042286,CU05188,CA,2025-10-08,WO00304,70.76
OR0042287,CU05098,IR,2025-04-16,WO00144,25.990000000000002
OR0042288,CU04093,CA,2025-01-14,WO00164,42.44
OR0042289,CU07758,UK,2023-03-17,WO00338,36.61
OR0042290,CU07508,CA,2025-12-05,WO00043,31.849999999999998
OR0042291,CU07648,IR,2022-12-11,WO00058,77.975
OR0042292,CU07688,UK,2020-03-15,WO00334,3.59
OR0042293,CU07524,UK,2021-06-22,WO00335,28.59
OR0042294,CU00726,UK,2026-03-16,WO00452,58.97
OR0042295,CU06985,CA,2023-10-25,WO00420,63.17
OR0042296,CU08686,UK,2020-03-06,WO00095,91.49
OR0042297,CU04371,UK,2019-11-14,WO00177,16.945
OR0042298,CU00479,CA,2026-02-15,WO00037,4.84
OR0042299,CU00702,IR,2024-11-02,WO00495,106.98
OR0042300,CU03185,CA,2022-12-18,WO00329,23.12
OR0042301,CU07442,UK,2025-11-20,WO00326,78.61000000000001
OR0042302,CU00199,UK,2024-07-11,WO00405,32.84
OR0042303,CU04826,UK,2025-04-16,WO00310,45.4
OR0042304,CU07253,CA,2023-07-01,WO00404,73.67
OR0042305,CU07409,CA,2025-12-10,WO00431,36.730000000000004
OR0042306,CU00112,CA,2026-01-30,WO00050,62.15
OR0042307,CU05614,UK,2020-03-04,WO00326,34.91
OR0042308,CU03593,CA,2024-12-04,WO00100,72.83
OR0042309,CU00270,IR,2022-08-07,WO00426,18.6875
OR0042310,CU03928,CA,2025-12-16,WO00303,30.01
OR0042311,CU04545,CA,2025-12-18,WO00477,65.0278
OR0042312,CU02820,CA,2025-01-28,WO00186,30.41
OR0042313,CU02731,CA,2024-11-01,WO00297,64.51
OR0042314,CU06346,UK,2023-05-10,WO00033,28.080000000000002
OR0042315,CU00175,CA,2025-07-11,WO00074,96.68
OR0042316,CU03590,CA,2024-12-26,WO00090,31.85
OR0042317,CU07364,IR,2026-03-04,WO00058,56.184999999999995
OR0042318,CU03423,UK,2024-07-07,WO00135,23.2925
OR0042319,CU07059,CA,2024-01-21,WO00446,29.79
OR0042320,CU02113,IR,2025-12-12,WO00113,19.15
OR0042321,CU05565,CA,2024-10-22,WO00225,29.04
OR0042322,CU00148,UK,2023-10-30,WO00456,73.85
OR0042323,CU06384,IR,2025-10-14,WO00006,43.0525
OR0042324,CU07071,UK,2017-08-15,WO00374,23.79
OR0042325,CU00011,IR,2025-04-25,WO00238,72.9125
OR0042326,CU02632,UK,2022-09-02,WO00334,83.14
OR0042327,CU00466,CA,2022-02-10,WO00463,24.47
OR0042328,CU02170,IR,2025-11-24,WO00261,17.450000000000003
OR0042329,CU05493,UK,2026-01-13,WO00194,60.44
OR0042330,CU07803,CA,2024-10-19,WO00251,95.99
OR0042331,CU02948,UK,2023-12-24,WO00316,37.35
OR0042332,CU06931,UK,2026-03-01,WO00002,25.93
OR0042333,CU05884,CA,2025-03-08,WO00462,14.13
OR0042334,CU08785,CA,2024-03-20,WO00404,40.06
OR0042335,CU02296,UK,2026-01-26,WO00362,25.500000000000004
OR0042336,CU01033,IR,2020-12-17,WO00132,131.79
OR0042337,CU02432,UK,2023-04-26,WO00151,112.52
OR0042338,CU05851,UK,2024-04-16,WO00269,34.21
OR0042339,CU01299,UK,2016-08-18,WO00258,26.08
OR0042340,CU06789,UK,2022-05-02,WO00219,49.730000000000004
OR0042341,CU02601,CA,2025-08-30,WO00152,52.19
OR0042342,CU00236,IR,2025-10-26,WO00273,127.23
OR0042343,CU06482,UK,2022-02-28,WO00219,78.109
OR0042344,CU04442,IR,2023-09-14,WO00156,28.98
OR0042345,CU01970,UK,2016-11-29,WO00271,43.19
OR0042346,CU04166,CA,2024-12-30,WO00205,44.7375
OR0042347,CU02273,UK,2024-07-31,WO00157,108.79249999999999
OR0042348,CU02503,CA,2025-11-30,WO00186,67.14999999999999
OR0042349,CU04889,CA,2024-03-26,WO00478,8.06
OR0042350,CU02037,UK,2024-11-21,WO00473,16.98
OR0042351,CU04985,UK,2024-11-04,WO00485,31.85
OR0042352,CU05624,CA,2023-01-31,WO00444,11.81
OR0042353,CU06988,IR,2024-06-08,WO00336,22.81
OR0042354,CU03825,IR,2025-11-24,WO00278,24.99
OR0042355,CU01446,CA,2026-01-24,WO00205,26.39
OR0042356,CU05700,UK,2021-08-21,WO00183,13.7025
OR0042357,CU02823,IR,2025-08-04,WO00459,6.76
OR0042358,CU08210,UK,2025-07-02,WO00290,53.05
OR0042359,CU06933,CA,2024-08-27,WO00165,34.72
OR0042360,CU01576,CA,2024-05-14,WO00110,78.22
OR0042361,CU06353,CA,2023-08-26,WO00420,33.28
OR0042362,CU07121,CA,2025-07-17,WO00110,39.63999999999999
OR0042363,CU06280,UK,2023-05-24,WO00177,38.04
OR0042364,CU01271,IR,2023-04-09,WO00437,94.46000000000001
OR0042365,CU08083,UK,2024-07-13,WO00436,5.2299999999999995
OR0042366,CU08324,CA,2024-05-05,WO00453,27.26
OR0042367,CU00613,UK,2022-10-31,WO00234,37.32
OR0042368,CU04546,IR,2025-07-14,WO00113,33.042500000000004
OR0042369,CU01244,UK,2023-08-22,WO00353,44.91
OR0042370,CU04311,CA,2024-03-28,WO00218,15.43
OR0042371,CU07780,CA,2022-01-17,WO00105,138.75
OR0042372,CU08489,CA,2025-09-11,WO00286,17.82
OR0042373,CU08761,UK,2023-03-22,WO00469,39.760000000000005
OR0042374,CU04043,UK,2017-09-22,WO00383,29.52
OR0042375,CU04043,UK,2024-05-19,WO00097,78.22
OR0042376,CU06582,IR,2024-06-26,WO00176,95.46000000000001
OR0042377,CU07949,CA,2022-08-24,WO00186,128.36
OR0042378,CU06917,IR,2022-09-17,WO00448,74.25
OR0042379,CU08567,IR,2023-03-22,WO00208,8.4
OR0042380,CU05393,CA,2024-04-12,WO00337,14.02
OR0042381,CU04998,CA,2025-12-22,WO00209,44.58
OR0042382,CU04915,CA,2025-11-29,WO00408,45.59
OR0042383,CU07110,IR,2025-11-07,WO00142,43.510000000000005
OR0042384,CU01806,CA,2025-09-28,WO00122,8.4
OR0042385,CU08664,UK,2025-01-31,WO00436,30.5515
OR0042386,CU05925,CA,2023-08-28,WO00464,6.34
OR0042387,CU07970,UK,2025-10-04,WO00334,30.28
OR0042388,CU03305,UK,2019-08-03,WO00438,10.06
OR0042389,CU03787,CA,2024-05-08,WO00286,69.17
OR0042390,CU04184,CA,2025-09-05,WO00170,29.580000000000002
OR0042391,CU00582,CA,2023-06-16,WO00358,45.7725
OR0042392,CU06539,IR,2023-12-22,WO00415,68.59
OR0042393,CU06884,UK,2022-02-20,WO00327,31.23
OR0042394,CU05020,IR,2025-03-18,WO00058,35.980000000000004
OR0042395,CU02427,CA,2025-06-10,WO00354,25.47
OR0042396,CU06197,UK,2024-04-04,WO00338,66.83
OR0042397,CU05933,UK,2024-08-30,WO00396,33.03
OR0042398,CU02999,IR,2023-11-04,WO00425,22.36
OR0042399,CU06264,IR,2024-01-30,WO00130,14.9575
OR0042400,CU04035,UK,2021-05-01,WO00168,43.89
OR0042401,CU00369,UK,2021-06-02,WO00005,52.730000000000004
OR0042402,CU03141,CA,2025-07-12,WO00431,11.370000000000001
OR0042403,CU08686,UK,2025-03-30,WO00270,46.99
OR0042404,CU01269,UK,2025-12-02,WO00148,6.68
OR0042405,CU05736,CA,2023-05-10,WO00044,48.69
OR0042406,CU05202,UK,2018-01-12,WO00356,58.0
OR0042407,CU08574,CA,2025-09-21,WO00172,10.5
OR0042408,CU01762,CA,2024-06-08,WO00394,45.54
OR0042409,CU03639,CA,2025-11-27,WO00366,19.05
OR0042410,CU01711,UK,2026-03-06,WO00133,101.19
OR0042411,CU05357,IR,2025-07-09,WO00435,95.44
OR0042412,CU08323,IR,2025-11-18,WO00096,33.510000000000005
OR0042413,CU06040,CA,2026-02-15,WO00352,22.12
OR0042414,CU07691,IR,2024-04-02,WO00054,30.37
OR0042415,CU08513,CA,2025-05-04,WO00332,77.43
OR0042416,CU00419,UK,2024-01-22,WO00151,77.87
OR0042417,CU07031,CA,2025-05-31,WO00257,17.349999999999998
OR0042418,CU00679,UK,2025-09-14,WO00078,32.04
OR0042419,CU03332,UK,2024-09-02,WO00148,37.45
OR0042420,CU06609,UK,2025-12-04,WO00452,39.71
OR0042421,CU05265,UK,2026-01-26,WO00315,37.31
OR0042422,CU07994,CA,2025-12-28,WO00424,35.29
OR0042423,CU07817,UK,2021-06-08,WO00300,35.47
OR0042424,CU07116,CA,2025-10-11,WO00281,19.62
OR0042425,CU03738,CA,2023-11-05,WO00387,11.86
OR0042426,CU04561,CA,2026-03-12,WO00296,11.89
OR0042427,CU07719,IR,2021-10-17,WO00283,86.19
OR0042428,CU04742,IR,2025-03-12,WO00075,57.59
OR0042429,CU08179,IR,2025-09-18,WO00125,19.455
OR0042430,CU00250,IR,2025-12-04,WO00180,37.29
OR0042431,CU04281,CA,2023-10-19,WO00124,16.0
OR0042432,CU06079,CA,2024-04-17,WO00354,59.0
OR0042433,CU01000,CA,2025-08-21,WO00122,34.51
OR0042434,CU08307,CA,2025-12-21,WO00257,75.29
OR0042435,CU02597,IR,2023-02-22,WO00222,7.6
OR0042436,CU01139,UK,2023-05-31,WO00101,39.46
OR0042437,CU05502,UK,2021-05-14,WO00210,67.8428
OR0042438,CU00886,UK,2024-04-10,WO00033,4.45
OR0042439,CU05434,CA,2024-11-26,WO00228,60.3052
OR0042440,CU00609,UK,2025-11-12,WO00491,56.51
OR0042441,CU05321,UK,2024-11-24,WO00373,107.16
OR0042442,CU07482,IR,2026-01-03,WO00468,16.95
OR0042443,CU01681,CA,2023-11-08,WO00387,11.1
OR0042444,CU02320,IR,2022-01-18,WO00221,16.970000000000002
OR0042445,CU05959,CA,2024-03-09,WO00160,41.91
OR0042446,CU05506,IR,2023-04-17,WO00448,13.98
OR0042447,CU06473,CA,2023-02-15,WO00402,40.09
OR0042448,CU01607,UK,2025-04-16,WO00150,41.33
OR0042449,CU04370,UK,2025-10-31,WO00467,14.32
OR0042450,CU05756,UK,2021-06-22,WO00169,24.372500000000002
OR0042451,CU00584,UK,2024-03-20,WO00127,52.74
OR0042452,CU04091,IR,2025-10-06,WO00455,44.620000000000005
OR0042453,CU01702,IR,2022-07-16,WO00126,33.47
OR0042454,CU03665,UK,2024-03-16,WO00128,18.79
OR0042455,CU04991,CA,2023-07-17,WO00012,61.7
OR0042456,CU00185,IR,2024-04-13,WO00425,26.89
OR0042457,CU08668,IR,2025-01-06,WO00418,27.71
OR0042458,CU05500,CA,2024-03-14,WO00017,23.32
OR0042459,CU08321,UK,2025-08-06,WO00338,61.6425
OR0042460,CU06356,UK,2025-05-23,WO00369,29.43
OR0042461,CU02013,CA,2025-08-30,WO00016,27.01
OR0042462,CU00397,IR,2026-01-24,WO00488,31.950000000000003
OR0042463,CU00163,UK,2024-10-24,WO00276,49.57
OR0042464,CU06198,CA,2024-07-04,WO00050,30.3578
OR0042465,CU08772,CA,2023-04-16,WO00120,29.87
OR0042466,CU04411,CA,2025-12-23,WO00380,66.0
OR0042467,CU03282,UK,2025-07-06,WO00467,100.87
OR0042468,CU05466,UK,2022-07-09,WO00342,16.7
OR0042469,CU01250,CA,2024-06-09,WO00444,47.02
OR0042470,CU06174,IR,2025-01-04,WO00222,67.1225
OR0042471,CU01473,UK,2022-08-15,WO00151,57.92
OR0042472,CU03895,UK,2026-01-14,WO00385,71.78
OR0042473,CU05228,CA,2025-11-02,WO00172,6.83
OR0042474,CU00480,UK,2016-05-29,WO00073,37.47
OR0042475,CU06149,UK,2022-01-01,WO00416,38.63
OR0042476,CU05273,CA,2023-07-11,WO00390,24.585
OR0042477,CU06746,CA,2025-02-04,WO00477,40.82
OR0042478,CU04586,UK,2024-06-25,WO00355,34.11
OR0042479,CU07673,UK,2021-07-20,WO00220,2.79
OR0042480,CU06089,UK,2025-12-01,WO00447,99.01
OR0042481,CU05881,CA,2025-07-25,WO00285,11.49
OR0042482,CU08187,CA,2024-10-19,WO00492,15.8
OR0042483,CU05822,CA,2025-02-13,WO00307,60.545
OR0042484,CU06569,CA,2026-03-14,WO00201,20.740000000000002
OR0042485,CU02675,UK,2025-09-11,WO00234,13.89
OR0042486,CU05805,UK,2025-08-07,WO00091,39.754999999999995
OR0042487,CU08313,CA,2024-12-10,WO00286,29.4
OR0042488,CU06195,UK,2023-11-25,WO00326,64.5566
OR0042489,CU06844,UK,2026-03-06,WO00150,52.03
OR0042490,CU05409,UK,2025-11-22,WO00077,37.27
OR0042491,CU06456,CA,2024-02-29,WO00021,56.5775
OR0042492,CU03019,UK,2022-02-24,WO00300,27.52
OR0042493,CU01433,UK,2019-03-01,WO00051,62.94
OR0042494,CU02695,UK,2024-04-24,WO00315,78.55
OR0042495,CU01232,UK,2020-08-03,WO00097,12.42
OR0042496,CU01266,IR,2025-08-12,WO00180,30.740000000000002
OR0042497,CU00973,UK,2025-11-06,WO00070,5.87
OR0042498,CU03834,CA,2025-04-03,WO00324,83.85
OR0042499,CU01317,UK,2022-05-30,WO00376,13.98
OR0042500,CU07474,CA,2025-02-10,WO00021,72.69
OR0042501,CU01663,UK,2025-09-12,WO00432,107.17999999999999
OR0042502,CU07575,UK,2025-04-24,WO00177,20.82
OR0042503,CU03127,UK,2025-10-24,WO00055,13.1575
OR0042504,CU00778,CA,2025-09-10,WO00206,37.0528
OR0042505,CU05726,CA,2025-02-13,WO00241,140.66
OR0042506,CU03560,CA,2026-02-01,WO00190,33.940000000000005
OR0042507,CU04577,UK,2021-11-16,WO00374,16.58
OR0042508,CU08773,CA,2025-08-26,WO00224,74.63
OR0042509,CU05528,UK,2023-11-09,WO00048,6.96
OR0042510,CU05191,UK,2025-12-17,WO00473,38.089999999999996
OR0042511,CU06631,UK,2022-12-10,WO00290,20.99
OR0042512,CU07021,CA,2025-06-08,WO00330,36.66
OR0042513,CU00361,UK,2025-05-06,WO00220,23.7
OR0042514,CU06378,UK,2026-01-08,WO00128,90.71
OR0042515,CU08968,UK,2025-03-30,WO00247,27.2325
OR0042516,CU05073,IR,2025-07-20,WO00341,28.67
OR0042517,CU07061,CA,2023-02-17,WO00440,15.695
OR0042518,CU02654,UK,2020-05-05,WO00005,10.67
OR0042519,CU02272,UK,2023-05-19,WO00168,97.53
OR0042520,CU02779,UK,2023-07-12,WO00485,25.740000000000002
OR0042521,CU03758,UK,2025-04-19,WO00491,16.880000000000003
OR0042522,CU04818,IR,2017-10-12,WO00419,39.56
OR0042523,CU07635,IR,2025-05-09,WO00126,64.77
OR0042524,CU05036,CA,2024-04-29,WO00297,39.19
OR0042525,CU02876,CA,2025-08-03,WO00120,19.33
OR0042526,CU06455,CA,2025-06-04,WO00015,59.06
OR0042527,CU06982,CA,2023-06-18,WO00103,27.38
OR0042528,CU03493,IR,2024-03-03,WO00314,42.980000000000004
OR0042529,CU03512,CA,2021-03-04,WO00120,80.66
OR0042530,CU01139,UK,2023-03-31,WO00070,18.560000000000002
OR0042531,CU00692,IR,2025-06-09,WO00361,34.14
OR0042532,CU01122,IR,2023-04-25,WO00490,98.88499999999999
OR0042533,CU08822,UK,2020-11-17,WO00051,11.74
OR0042534,CU04730,UK,2024-06-20,WO00072,29.71
OR0042535,CU00216,CA,2024-09-26,WO00288,56.26
OR0042536,CU03566,UK,2025-11-21,WO00169,27.93
OR0042537,CU03443,UK,2023-09-29,WO00080,21.39
OR0042538,CU01284,UK,2022-03-19,WO00169,17.18
OR0042539,CU08264,UK,2026-01-11,WO00036,75.55000000000001
OR0042540,CU01660,CA,2025-11-19,WO00486,88.74
OR0042541,CU00510,CA,2025-08-06,WO00462,25.27
OR0042542,CU07884,UK,2025-03-13,WO00220,51.72
OR0042543,CU08932,UK,2023-09-03,WO00177,38.94
OR0042544,CU07281,CA,2024-11-25,WO00090,40.199999999999996
OR0042545,CU03113,UK,2023-05-16,WO00210,23.82
OR0042546,CU08810,UK,2019-03-01,WO00002,36.31
OR0042547,CU08122,IR,2021-11-07,WO00403,14.86
OR0042548,CU08755,UK,2023-11-22,WO00405,13.139999999999999
OR0042549,CU01506,IR,2024-05-16,WO00434,24.97
OR0042550,CU03675,IR,2021-10-04,WO00132,21.12
OR0042551,CU01660,CA,2023-10-03,WO00016,22.830000000000002
OR0042552,CU01955,IR,2025-03-03,WO00112,88.19
OR0042553,CU08122,IR,2023-08-10,WO00114,104.56
OR0042554,CU03681,CA,2025-02-15,WO00457,8.6
OR0042555,CU08431,UK,2020-11-25,WO00335,12.780000000000001
OR0042556,CU07057,CA,2025-01-23,WO00493,15.84
OR0042557,CU08162,CA,2024-05-21,WO00446,97.85999999999999
OR0042558,CU02214,IR,2021-08-25,WO00267,26.66
OR0042559,CU05841,CA,2025-01-09,WO00123,13.8
OR0042560,CU03304,CA,2025-11-16,WO00413,43.47
OR0042561,CU08454,UK,2021-09-15,WO00014,46.330000000000005
OR0042562,CU08534,UK,2018-09-01,WO00070,72.41
OR0042563,CU07852,CA,2025-06-19,WO00304,63.2
OR0042564,CU08443,CA,2026-02-04,WO00394,19.48
OR0042565,CU01311,UK,2025-04-25,WO00359,57.5591
OR0042566,CU03446,UK,2025-08-08,WO00223,10.35
OR0042567,CU07630,CA,2024-07-18,WO00260,57.69
OR0042568,CU08207,CA,2024-06-02,WO00484,64.1
OR0042569,CU04746,CA,2025-02-25,WO00428,61.63
OR0042570,CU03372,UK,2021-07-27,WO00452,87.53
OR0042571,CU07623,CA,2023-10-05,WO00407,26.295
OR0042572,CU08164,UK,2026-01-02,WO00175,20.259999999999998
OR0042573,CU08139,CA,2023-05-10,WO00354,20.45
OR0042574,CU07198,CA,2023-12-23,WO00329,35.56
OR0042575,CU05381,UK,2024-12-05,WO00022,54.96
OR0042576,CU01224,CA,2024-12-07,WO00332,78.76
OR0042577,CU03565,CA,2025-02-22,WO00297,58.54
OR0042578,CU07135,UK,2018-11-13,WO00002,60.1075
OR0042579,CU06351,CA,2024-07-30,WO00250,32.26
OR0042580,CU02063,UK,2025-08-21,WO00344,56.0875
OR0042581,CU07999,UK,2026-03-13,WO00338,56.472500000000004
OR0042582,CU08197,IR,2026-01-25,WO00125,28.3
OR0042583,CU00674,UK,2023-02-23,WO00127,23.15
OR0042584,CU06290,UK,2024-08-16,WO00384,113.61999999999999
OR0042585,CU01369,UK,2026-03-04,WO00292,107.19
OR0042586,CU05515,CA,2023-08-29,WO00013,22.62
OR0042587,CU05752,CA,2023-08-20,WO00444,21.240000000000002
OR0042588,CU04175,UK,2026-01-26,WO00451,58.47
OR0042589,CU03064,CA,2026-03-16,WO00124,84.11
OR0042590,CU02003,CA,2022-10-10,WO00209,154.345
OR0042591,CU04754,IR,2025-10-12,WO00239,131.36
OR0042592,CU03210,CA,2021-08-10,WO00227,101.53
OR0042593,CU08248,UK,2025-02-03,WO00416,41.32
OR0042594,CU01555,CA,2025-08-26,WO00482,27.77
OR0042595,CU04354,UK,2022-10-14,WO00128,13.049999999999999
OR0042596,CU03783,CA,2026-02-16,WO00019,36.7225
